"pmid"	"text"	"hit"
"32402283"	"A Biomarker for Predicting Responsiveness to Stem Cell Therapy Based on Mechanism-of-Action: Evidence from Cerebral Injury.To date, no stem cell therapy has been directed to specific recipients-and, conversely, withheld from others-based on a clinical or molecular profile congruent with that cell's therapeutic mechanism-of-action (MOA) for that condition. We address this challenge preclinically with a prototypical scenario: human neural stem cells (hNSCs) against perinatal/neonatal cerebral hypoxic-ischemic injury (HII). We demonstrate that a clinically translatable magnetic resonance imaging (MRI) algorithm, hierarchical region splitting, provides a rigorous, expeditious, prospective, noninvasive ""biomarker"" for identifying subjects with lesions bearing a molecular profile indicative of responsiveness to hNSCs' neuroprotective MOA. Implanted hNSCs improve lesional, motor, and/or cognitive outcomes only when there is an MRI-measurable penumbra that can be forestalled from evolving into necrotic core; the core never improves. Unlike the core, a penumbra is characterized by a molecular profile associated with salvageability. Hence, only lesions characterized by penumbral > core volumes should be treated with cells, making such measurements arguably a regenerative medicine selection biomarker."	0
"32497496"	"High-Resolution In Vivo Identification of miRNA Targets by Halo-Enhanced Ago2 Pull-Down.The identification of microRNA (miRNA) targets by Ago2 crosslinking-immunoprecipitation (CLIP) methods has provided major insights into the biology of this important class of non-coding RNAs. However, these methods are technically challenging and not easily applicable to an in vivo setting. To overcome these limitations and facilitate the investigation of miRNA functions in vivo, we have developed a method based on a genetically engineered mouse harboring a conditional Halo-Ago2 allele expressed from the endogenous Ago2 locus. By using a resin conjugated to the HaloTag ligand, Ago2-miRNA-mRNA complexes can be purified from cells and tissues expressing the endogenous Halo-Ago2 allele. We demonstrate the reproducibility and sensitivity of this method in mouse embryonic stem cells, developing embryos, adult tissues, and autochthonous mouse models of human brain and lung cancers. This method and the datasets we have generated will facilitate the characterization of miRNA-mRNA networks in vivo under physiological and pathological conditions."	0
"32561545"	"Human RTEL1 associates with Poldip3 to facilitate responses to replication stress and R-loop resolution.RTEL1 helicase is a component of DNA repair and telomere maintenance machineries. While RTEL1's role in DNA replication is emerging, how RTEL1 preserves genomic stability during replication remains elusive. Here we used a range of proteomic, biochemical, cell, and molecular biology and gene editing approaches to provide further insights into potential role(s) of RTEL1 in DNA replication and genome integrity maintenance. Our results from complementary human cell culture models established that RTEL1 and the Polδ subunit Poldip3 form a complex and are/function mutually dependent in chromatin binding after replication stress. Loss of RTEL1 and Poldip3 leads to marked R-loop accumulation that is confined to sites of active replication, enhances endogenous replication stress, and fuels ensuing genomic instability. The impact of depleting RTEL1 and Poldip3 is epistatic, consistent with our proposed concept of these two proteins operating in a shared pathway involved in DNA replication control under stress conditions. Overall, our data highlight a previously unsuspected role of RTEL1 and Poldip3 in R-loop suppression at genomic regions where transcription and replication intersect, with implications for human diseases including cancer."	1
"32049010"	"Secreted Pyruvate Kinase M2 Promotes Lung Cancer Metastasis through Activating the Integrin Beta1/FAK Signaling Pathway.Cancer cell-derived secretomes have been documented to play critical roles in cancer progression. Intriguingly, alternative extracellular roles of intracellular proteins are involved in various steps of tumor progression, which can offer strategies to fight cancer. Herein, we identify lung cancer progression-associated secretome signatures using mass spectrometry analysis. Among them, PKM2 is verified to be highly expressed and secreted in lung cancer cells and clinical samples. Functional analyses demonstrates that secreted PKM2 facilitates tumor metastasis. Furthermore, mass spectrometry analysis and functional validation identify integrin β1 as a receptor of secreted PKM2. Mechanistically, secreted PKM2 directly bound to integrin β1 and subsequently activated the FAK/SRC/ERK axis to promote tumor metastasis. Collectively, our findings suggest that PKM2 is a potential serum biomarker for diagnosing lung cancer and that targeting the secreted PKM2-integrin β1 axis can inhibit lung cancer development, which provides evidence of a potential therapeutic strategy in lung cancer."	1
"32697984"	"RSK2 Maintains Adult Estrogen Homeostasis by Inhibiting ERK1/2-Mediated Degradation of Estrogen Receptor Alpha.In response to estrogens, estrogen receptor alpha (ERα), a critical regulator of homeostasis, is degraded through the 26S proteasome. However, despite the continued presence of estrogen before menopause, ERα protein levels are maintained. We discovered that ERK1/2-RSK2 activity oscillates during the estrous cycle. In response to high estrogen levels, ERK1/2 is activated and phosphorylates ERα to drive ERα degradation and estrogen-responsive gene expression. Reduction of estrogen levels results in ERK1/2 deactivation. RSK2 maintains redox homeostasis, which prevents sustained ERK1/2 activation. In juveniles, ERK1/2-RSK2 activity is not required. Mammary gland regeneration demonstrates that ERK1/2-RSK2 regulation of ERα is intrinsic to the epithelium. Reduced RSK2 and enrichment in an estrogen-regulated gene signature occur in individuals taking oral contraceptives. RSK2 loss enhances DNA damage, which may account for the elevated breast cancer risk with the use of exogenous estrogens. These findings implicate RSK2 as a critical component for the preservation of estrogen homeostasis."	1
"32275853"	"Toward Understanding Microbiome-Neuronal Signaling.Host-associated microbiomes are emerging as important modifiers of brain activity and behavior. Metabolic, immune, and neuronal pathways are proposed to mediate communication across the so-called microbiota-gut-brain axis. However, strong mechanistic evidence, especially for direct signaling between microbes and sensory neurons, is lacking. Here, we discuss microbial regulation of short-chain fatty acids, neurotransmitters, as-yet-uncharacterized biochemicals, and derivatives of neuromodulatory drugs as important areas for assessing microbial interactions with the nervous system."	0
"32726634"	"Calcium-Permeable AMPA Receptors Promote Endocannabinoid Signaling at Parvalbumin Interneuron Synapses in the Nucleus Accumbens Core.Synaptic plasticity is a key mechanism of learning and memory. Synaptic plasticity mechanisms within the nucleus accumbens (NAc) mediate differential behavioral adaptations. Feedforward inhibition in the NAc occurs when glutamatergic afferents onto medium spiny neurons (MSNs) collateralize onto fast-spiking parvalbumin (PV)-expressing interneurons (PV-INs), which exert GABAergic control over MSN action potential generation. Here, we find that feedforward glutamatergic synapses onto PV-INs in the NAc core selectively express Ca<sup>2+</sup>-permeable AMPA receptors (CP-AMPARs). Ca<sup>2+</sup> influx by CP-AMPARs on PV-INs triggers long-term depression (LTD) mediated by endocannabinoid (eCB) signaling at presynaptic cannabinoid type-1 (CB<sub>1</sub>) receptors (CB<sub>1</sub>Rs). Moreover, CP-AMPARs authorize tonic eCB signaling to negatively regulate glutamate release probability. Blockade of CP-AMPARs in the NAc core in vivo is sufficient to disinhibit locomotor output. These findings elucidate mechanisms by which PV-IN-embedded microcircuits in the NAc undergo activity-dependent shifts in synaptic strength."	0
"31914388"	"The Protein Tyrosine Phosphatase Receptor Delta Regulates Developmental Neurogenesis.PTPRD is a receptor protein tyrosine phosphatase that is genetically associated with neurodevelopmental disorders. Here, we asked whether Ptprd mutations cause aberrant neural development by perturbing neurogenesis in the murine cortex. We show that loss of Ptprd causes increases in neurogenic transit-amplifying intermediate progenitor cells and cortical neurons and perturbations in neuronal localization. These effects are intrinsic to neural precursor cells since acute Ptprd knockdown causes similar perturbations. PTPRD mediates these effects by dephosphorylating receptor tyrosine kinases, including TrkB and PDGFRβ, and loss of Ptprd causes the hyperactivation of TrkB and PDGFRβ and their downstream MEK-ERK signaling pathway in neural precursor cells. Moreover, inhibition of aberrant TrkB or MEK activation rescues the increased neurogenesis caused by knockdown or homozygous loss of Ptprd. These results suggest that PTPRD regulates receptor tyrosine kinases to ensure appropriate numbers of intermediate progenitor cells and neurons, suggesting a mechanism for its genetic association with neurodevelopmental disorders."	1
"30612879"	"The Crohn's Disease Risk Factor IRGM Limits NLRP3 Inflammasome Activation by Impeding Its Assembly and by Mediating Its Selective Autophagy.Several large-scale genome-wide association studies genetically linked IRGM to Crohn's disease and other inflammatory disorders in which the IRGM appears to have a protective function. However, the mechanism by which IRGM accomplishes this anti-inflammatory role remains unclear. Here, we reveal that IRGM/Irgm1 is a negative regulator of the NLRP3 inflammasome activation. We show that IRGM expression, which is increased by PAMPs, DAMPs, and microbes, can suppress the pro-inflammatory responses provoked by the same stimuli. IRGM/Irgm1 negatively regulates IL-1β maturation by suppressing the activation of the NLRP3 inflammasome. Mechanistically, we show that IRGM interacts with NLRP3 and ASC and hinders inflammasome assembly by blocking their oligomerization. Further, IRGM mediates selective autophagic degradation of NLRP3 and ASC. By suppressing inflammasome activation, IRGM/Irgm1 protects from pyroptosis and gut inflammation in a Crohn's disease experimental mouse model. This study for the first time identifies the mechanism by which IRGM is protective against inflammatory disorders."	1
"32433966"	"CNTF-STAT3-IL-6 Axis Mediates Neuroinflammatory Cascade across Schwann Cell-Neuron-Microglia.Neuroinflammation is a crucial mechanism in many neurological disorders. Injury to the peripheral sensory nerves leads to a neuroinflammatory response in the somatosensory pathway, from dorsal root ganglia (DRG) to the spinal cord, contributing to neuropathic pain. How the immune reaction is initiated peripherally and propagated to the spinal cord remains less clear. Here, we find that ciliary neurotrophic factor (CNTF), highly expressed in Schwann cells, mediates neuroinflammatory response through the activating signal transducer and activator of transcription 3 (STAT3) and inducing interleukin 6 (IL-6) in sensory neurons. Cntf deficiency attenuates neuroinflammation in DRG and the spinal cord with alleviated pain post-injury. Recombinant CNTF applied to the sensory nerves recapitulates neuroinflammation in the DRG and spinal cord, with consequent pain development. We delineate the CNTF-STAT3-IL-6 axis in mediating the onset and progression of the inflammatory cascade from the periphery to the spinal cord with therapeutic implications for neuropathic pain."	1
"31399345"	"RNA 5-Methylcytosine Facilitates the Maternal-to-Zygotic Transition by Preventing Maternal mRNA Decay.The maternal-to-zygotic transition (MZT) is a conserved and fundamental process during which the maternal environment is converted to an environment of embryonic-driven development through dramatic reprogramming. However, how maternally supplied transcripts are dynamically regulated during MZT remains largely unknown. Herein, through genome-wide profiling of RNA 5-methylcytosine (m<sup>5</sup>C) modification in zebrafish early embryos, we found that m<sup>5</sup>C-modified maternal mRNAs display higher stability than non-m<sup>5</sup>C-modified mRNAs during MZT. We discovered that Y-box binding protein 1 (Ybx1) preferentially recognizes m<sup>5</sup>C-modified mRNAs through π-π interactions with a key residue, Trp45, in Ybx1's cold shock domain (CSD), which plays essential roles in maternal mRNA stability and early embryogenesis of zebrafish. Together with the mRNA stabilizer Pabpc1a, Ybx1 promotes the stability of its target mRNAs in an m<sup>5</sup>C-dependent manner. Our study demonstrates an unexpected mechanism of RNA m<sup>5</sup>C-regulated maternal mRNA stabilization during zebrafish MZT, highlighting the critical role of m<sup>5</sup>C mRNA modification in early development."	1
"31735641"	"Cancer-Derived Succinate Promotes Macrophage Polarization and Cancer Metastasis via Succinate Receptor.Macrophages form a major cell population in the tumor microenvironment. They can be activated and polarized into tumor-associated macrophages (TAM) by the tumor-derived soluble molecules to promote tumor progression and metastasis. Here, we used comparative metabolomics coupled with biochemical and animal studies to show that cancer cells release succinate into their microenvironment and activate succinate receptor (SUCNR1) signaling to polarize macrophages into TAM. Furthermore, the results from in vitro and in vivo studies revealed that succinate promotes not only cancer cell migration and invasion but also cancer metastasis. These effects are mediated by SUCNR1-triggered PI3K-hypoxia-inducible factor 1α (HIF-1α) axis. Compared with healthy subjects and tumor-free lung tissues, serum succinate levels and lung cancer SUCNR1 expression were elevated in lung cancer patients, suggesting an important clinical relevance. Collectively, our findings indicate that the secreted tumor-derived succinate belongs to a novel class of cancer progression factors, controlling TAM polarization and promoting tumorigenic signaling."	1
"31995728"	"AMPK, a Regulator of Metabolism and Autophagy, Is Activated by Lysosomal Damage via a Novel Galectin-Directed Ubiquitin Signal Transduction System.AMPK is a central regulator of metabolism and autophagy. Here we show how lysosomal damage activates AMPK. This occurs via a hitherto unrecognized signal transduction system whereby cytoplasmic sentinel lectins detect membrane damage leading to ubiquitination responses. Absence of Galectin 9 (Gal9) or loss of its capacity to recognize lumenal glycans exposed during lysosomal membrane damage abrogate such ubiquitination responses. Proteomic analyses with APEX2-Gal9 have revealed global changes within the Gal9 interactome during lysosomal damage. Gal9 association with lysosomal glycoproteins increases whereas interactions with a newly identified Gal9 partner, deubiquitinase USP9X, diminishes upon lysosomal injury. In response to damage, Gal9 displaces USP9X from complexes with TAK1 and promotes K63 ubiquitination of TAK1 thus activating AMPK on damaged lysosomes. This triggers autophagy and contributes to autophagic control of membrane-damaging microbe Mycobacterium tuberculosis. Thus, galectin and ubiquitin systems converge to activate AMPK and autophagy during endomembrane homeostasis."	1
"31023583"	"ER and Nutrient Stress Promote Assembly of Respiratory Chain Supercomplexes through the PERK-eIF2α Axis.Endoplasmic reticulum (ER) stress and unfolded protein response are energetically challenging under nutrient stress conditions. However, the regulatory mechanisms that control the energetic demand under nutrient and ER stress are largely unknown. Here we show that ER stress and glucose deprivation stimulate mitochondrial bioenergetics and formation of respiratory supercomplexes (SCs) through protein kinase R-like ER kinase (PERK). Genetic ablation or pharmacological inhibition of PERK suppresses nutrient and ER stress-mediated increases in SC levels and reduces oxidative phosphorylation-dependent ATP production. Conversely, PERK activation augments respiratory SCs. The PERK-eIF2α-ATF4 axis increases supercomplex assembly factor 1 (SCAF1 or COX7A2L), promoting SCs and enhanced mitochondrial respiration. PERK activation is sufficient to rescue bioenergetic defects caused by complex I missense mutations derived from mitochondrial disease patients. These studies have identified an energetic communication between ER and mitochondria, with implications in cell survival and diseases associated with mitochondrial failures."	1
"32001511"	"HELLS and PRDM9 form a pioneer complex to open chromatin at meiotic recombination hot spots.Chromatin barriers prevent spurious interactions between regulatory elements and DNA-binding proteins. One such barrier, whose mechanism for overcoming is poorly understood, is access to recombination hot spots during meiosis. Here we show that the chromatin remodeler HELLS and DNA-binding protein PRDM9 function together to open chromatin at hot spots and provide access for the DNA double-strand break (DSB) machinery. Recombination hot spots are decorated by a unique combination of histone modifications not found at other regulatory elements. HELLS is recruited to hot spots by PRDM9 and is necessary for both histone modifications and DNA accessibility at hot spots. In male mice lacking HELLS, DSBs are retargeted to other sites of open chromatin, leading to germ cell death and sterility. Together, these data provide a model for hot spot activation in which HELLS and PRDM9 form a pioneer complex to create a unique epigenomic environment of open chromatin, permitting correct placement and repair of DSBs."	1
"32937136"	"PRC2 Acts as a Critical Timer That Drives Oligodendrocyte Fate over Astrocyte Identity by Repressing the Notch Pathway.PRC2 creates the repressive mark histone H3 Lys27 trimethylation. Although PRC2 is involved in various biological processes, its role in glial development remains ambiguous. Here, we show that PRC2 is required for oligodendrocyte (OL) differentiation and myelination, but not for OL precursor formation. PRC2-deficient OL lineage cells differentiate into OL precursors, but they fail to trigger the molecular program for myelination, highlighting that PRC2 is essential for directing the differentiation timing of OL precursors. PRC2 null OL lineage cells aberrantly induce Notch pathway genes and acquire astrocytic features. The repression of the Notch pathway restores the myelination program and inhibits abnormal astrocytic differentiation in the PRC2-deficient OL lineage, indicating that Notch is a major target of PRC2. Altogether, our studies propose a specific action of PRC2 as a novel gatekeeper that determines the glial fate choice and the timing of OL lineage progression and myelination by impinging on the Notch pathway."	0
"32268092"	"Super Elongation Complex as a Targetable Dependency in Diffuse Midline Glioma.Histone 3 gene mutations are the eponymous drivers in diffuse midline gliomas (DMGs), aggressive pediatric brain cancers for which no curative therapy currently exists. These recurrent oncohistones induce a global loss of repressive H3K27me3 residues and broad epigenetic dysregulation. In order to identify therapeutically targetable dependencies within this disease context, we performed an RNAi screen targeting epigenetic/chromatin-associated genes in patient-derived DMG cultures. This identified AFF4, the scaffold protein of the super elongation complex (SEC), as a molecular dependency in DMG. Interrogation of SEC function demonstrates a key role for maintaining clonogenic potential while promoting self-renewal of tumor stem cells. Small-molecule inhibition of SEC using clinically relevant CDK9 inhibitors restores regulatory RNA polymerase II pausing, promotes cellular differentiation, and leads to potent anti-tumor effect both in vitro and in patient-derived xenograft models. These studies present a rationale for further exploration of SEC inhibition as a promising therapeutic approach to this intractable disease."	0
"31757755"	"A Non-amyloid Prion Particle that Activates a Heritable Gene Expression Program.Spatiotemporal gene regulation is often driven by RNA-binding proteins that harbor long intrinsically disordered regions in addition to folded RNA-binding domains. We report that the disordered region of the evolutionarily ancient developmental regulator Vts1/Smaug drives self-assembly into gel-like condensates. These proteinaceous particles are not composed of amyloid, yet they are infectious, allowing them to act as a protein-based epigenetic element: a prion [SMAUG<sup>+</sup>]. In contrast to many amyloid prions, condensation of Vts1 enhances its function in mRNA decay, and its self-assembly properties are conserved over large evolutionary distances. Yeast cells harboring [SMAUG<sup>+</sup>] downregulate a coherent network of mRNAs and exhibit improved growth under nutrient limitation. Vts1 condensates formed from purified protein can transform naive cells to acquire [SMAUG<sup>+</sup>]. Our data establish that non-amyloid self-assembly of RNA-binding proteins can drive a form of epigenetics beyond the chromosome, instilling adaptive gene expression programs that are heritable over long biological timescales."	0
"32726614"	"Mitochondria and Peroxisome Remodeling across Cytomegalovirus Infection Time Viewed through the Lens of Inter-ViSTA.Nearly all biological processes rely on the finely tuned coordination of protein interactions across cellular space and time. Accordingly, generating protein interactomes has become routine in biological studies, yet interpreting these datasets remains computationally challenging. Here, we introduce Inter-ViSTA (Interaction Visualization in Space and Time Analysis), a web-based platform that quickly builds animated protein interaction networks and automatically synthesizes information on protein abundances, functions, complexes, and subcellular localizations. Using Inter-ViSTA with proteomics and molecular virology, we define virus-host interactions for the human cytomegalovirus (HCMV) anti-apoptotic protein, pUL37x1. We find that spatiotemporal controlled interactions underlie pUL37x1 functions, facilitating the pro-viral remodeling of mitochondria and peroxisomes during infection. Reciprocal isolations, microscopy, and genetic manipulations further characterize these associations, revealing the interplay between pUL37x1 and the MIB complex, which is critical for mitochondrial integrity. At the peroxisome, we show that pUL37x1 activates PEX11β to regulate fission, a key aspect of virus assembly and spread."	0
"30876805"	"The Co-chaperone Cns1 and the Recruiter Protein Hgh1 Link Hsp90 to Translation Elongation via Chaperoning Elongation Factor 2.The Hsp90 chaperone machinery in eukaryotes comprises a number of distinct accessory factors. Cns1 is one of the few essential co-chaperones in yeast, but its structure and function remained unknown. Here, we report the X-ray structure of the Cns1 fold and NMR studies on the partly disordered, essential segment of the protein. We demonstrate that Cns1 is important for maintaining translation elongation, specifically chaperoning the elongation factor eEF2. In this context, Cns1 interacts with the novel co-factor Hgh1 and forms a quaternary complex together with eEF2 and Hsp90. The in vivo folding and solubility of eEF2 depend on the presence of these proteins. Chaperoning of eEF2 by Cns1 is essential for yeast viability and requires a defined subset of the Hsp90 machinery as well as the identified eEF2 recruiting factor Hgh1."	0
"32636300"	"Cardiolipin-deficient cells have decreased levels of the iron-sulfur biogenesis protein frataxin.Cardiolipin (CL) is the signature phospholipid of mitochondrial membranes, where it is synthesized locally and plays an important role in mitochondrial bioenergetics. Previous studies in the yeast model have indicated that CL is required for optimal iron homeostasis, which is disrupted by a mechanism not yet determined in the yeast CL mutant, <i>crd1</i>Δ. This finding has implications for the severe genetic disorder, Barth syndrome (BTHS), in which CL metabolism is perturbed because of mutations in the CL-remodeling enzyme, tafazzin. Here, we investigate the effects of tafazzin deficiency on iron homeostasis in the mouse myoblast model of BTHS tafazzin knockout (TAZ-KO) cells. Similarly to CL-deficient yeast cells, TAZ-KO cells exhibited elevated sensitivity to iron, as well as to H<sub>2</sub>O<sub>2</sub>, which was alleviated by the iron chelator deferoxamine. TAZ-KO cells exhibited increased expression of the iron exporter ferroportin and decreased expression of the iron importer transferrin receptor, likely reflecting a regulatory response to elevated mitochondrial iron. Reduced activities of mitochondrial iron-sulfur cluster enzymes suggested that the mechanism underlying perturbation of iron homeostasis was defective iron-sulfur biogenesis. We observed decreased levels of Yfh1/frataxin, an essential component of the iron-sulfur biogenesis machinery, in mitochondria from TAZ-KO mouse cells and in CL-deleted yeast <i>crd1</i>Δ cells, indicating that the role of CL in iron-sulfur biogenesis is highly conserved. Yeast <i>crd1</i>Δ cells exhibited decreased processing of the Yfh1 precursor upon import, which likely contributes to the iron homeostasis defects. Implications for understanding the pathogenesis of BTHS are discussed."	0
"32917830"	"Withdrawal: Increased expression of fibroblast growth factor 21 (FGF21) during chronic undernutrition causes growth hormone insensitivity in chondrocytes by inducing leptin receptor overlapping transcript (LEPROT) and leptin receptor overlapping transcript-like 1 (LEPROTL1) expression."	0
"32075731"	"Small Molecule Inhibition of GSK-3 Specifically Inhibits the Transcription of Inhibitory Co-receptor LAG-3 for Enhanced Anti-tumor Immunity.Immune checkpoint blockade using antibodies against negative co-receptors such as cytolytic T cell antigen-4 (CTLA-4) and programmed cell death-1 (PD-1) has seen much success treating cancer. However, most patients are still not cured, underscoring the need for improved treatments and the possible development of small molecule inhibitors (SMIs) for improved immunotherapy. We previously showed that glycogen synthase kinase (GSK)-3α/β is a central regulator of PD-1 expression, where GSK-3 inhibition down-regulates PD-1 and enhances CD8<sup>+</sup> cytolytic T cell (CTL) function, reducing viral infections and tumor growth. Here, we demonstrate that GSK-3 also negatively regulates Lymphocyte Activation Gene-3 (LAG-3) expression on CD4<sup>+</sup> and CD8<sup>+</sup> T cells. GSK-3 SMIs are more effective than LAG-3 blockade alone in suppressing B16 melanoma growth, while their combination resulted in enhanced tumor clearance. This was linked to increased expression of the transcription factor, Tbet, which bound the LAG-3 promoter, inhibiting its transcription, and to increased granzyme B and interferon-γ1 expression. Overall, we describe a small molecule approach to inhibit LAG-3, resulting in enhanced anti-tumor immunity."	1
"32905772"	"Legionella Manipulates Non-canonical SNARE Pairing Using a Bacterial Deubiquitinase.The intracellular bacterial pathogen Legionella pneumophila uses many effector proteins delivered by the bacterial type IV secretion system (T4SS) to hijack the early secretory pathway to establish its replicative niche, known as the Legionella-containing vacuole (LCV). On LCV biogenesis, the endoplasmic reticulum (ER) vesicular soluble N-ethylmaleimide-sensitive factor attachment protein receptors (v-SNARE) Sec22b is recruited to the bacterial phagosome and forms non-canonical pairings with target membrane SNAREs (t-SNAREs) from the plasma membrane. Here, we identify a Legionella deubiquitinase (DUB), LotB, that can modulate the early secretory pathway by interacting with coatomer protein complex I (COPI) vesicles when ectopically expressed. We show that Sec22b is ubiquitinated upon L. pneumophila infection in a T4SS-dependent manner and that, subsequently, LotB deconjugates K63-linked ubiquitins from Sec22b. The DUB activity of LotB stimulates dissociation of the t-SNARE syntaxin 3 (Stx3) from Sec22b, which resides on the LCV. Our study highlights a bacterial strategy manipulating the dynamics of infection-induced SNARE pairing using a bacterial DUB."	0
"32386575"	"Cryo-EM Structures and Regulation of Arabinofuranosyltransferase AftD from Mycobacteria.Mycobacterium tuberculosis causes tuberculosis, a disease that kills over 1 million people each year. Its cell envelope is a common antibiotic target and has a unique structure due, in part, to two lipidated polysaccharides-arabinogalactan and lipoarabinomannan. Arabinofuranosyltransferase D (AftD) is an essential enzyme involved in assembling these glycolipids. We present the 2.9-Å resolution structure of M. abscessus AftD, determined by single-particle cryo-electron microscopy. AftD has a conserved GT-C glycosyltransferase fold and three carbohydrate-binding modules. Glycan array analysis shows that AftD binds complex arabinose glycans. Additionally, AftD is non-covalently complexed with an acyl carrier protein (ACP). 3.4- and 3.5-Å structures of a mutant with impaired ACP binding reveal a conformational change, suggesting that ACP may regulate AftD function. Mutagenesis experiments using a conditional knockout constructed in M. smegmatis confirm the essentiality of the putative active site and the ACP binding for AftD function."	0
"32493770"	"Cross-utilization of β-galactosides and cellobiose in <i>Geobacillus stearothermophilus</i>.Strains of the Gram-positive, thermophilic bacterium <i>Geobacillus stearothermophilus</i> possess elaborate systems for the utilization of hemicellulolytic polysaccharides, including xylan, arabinan, and galactan. These systems have been studied extensively in strains T-1 and T-6, representing microbial models for the utilization of soil polysaccharides, and many of their components have been characterized both biochemically and structurally. Here, we characterized routes by which <i>G. stearothermophilus</i> utilizes mono- and disaccharides such as galactose, cellobiose, lactose, and galactosyl-glycerol. The <i>G. stearothermophilus</i> genome encodes a phosphoenolpyruvate carbohydrate phosphotransferase system (PTS) for cellobiose. We found that the cellobiose-PTS system is induced by cellobiose and characterized the corresponding GH1 6-phospho-β-glucosidase, Cel1A. The bacterium also possesses two transport systems for galactose, a galactose-PTS system and an ABC galactose transporter. The ABC galactose transport system is regulated by a three-component sensing system. We observed that both systems, the sensor and the transporter, utilize galactose-binding proteins that also bind glucose with the same affinity. We hypothesize that this allows the cell to control the flux of galactose into the cell in the presence of glucose. Unexpectedly, we discovered that <i>G. stearothermophilus</i> T-1 can also utilize lactose and galactosyl-glycerol via the cellobiose-PTS system together with a bifunctional 6-phospho-β-gal/glucosidase, Gan1D. Growth curves of strain T-1 growing in the presence of cellobiose, with either lactose or galactosyl-glycerol, revealed initially logarithmic growth on cellobiose and then linear growth supported by the additional sugars. We conclude that Gan1D allows the cell to utilize residual galactose-containing disaccharides, taking advantage of the promiscuity of the cellobiose-PTS system."	0
"32209481"	"c-Src Promotes Tumorigenesis and Tumor Progression by Activating PFKFB3.Reprogramming of glucose metabolism is a key event in tumorigenesis and progression. Here, we show that active c-Src stimulates glycolysis by phosphorylating (Tyr194) and activating PFKFB3, a key enzyme that boosts glycolysis by producing fructose-2,6-bisphosphate and activating PFK1. Increased glycolysis intermediates replenish non-oxidative pentose phosphate pathway (PPP) and serine pathway for biosynthesis of cancer cells. PFKFB3 knockout (KO) cells and their counterpart reconstituted with PFKFB3-Y194F show comparably impaired abilities for proliferation, migration, and xenograft formation. Furthermore, PFKFB3-Y194F knockin mice show impaired glycolysis and, mating of these mice with APC<sup>min/+</sup> mice attenuates spontaneous colon cancer formation in APC<sup>min/+</sup> mice. In summary, we identify a specific mechanism by which c-Src mediates glucose metabolism to meet cancer cells' requirements for maximal biosynthesis and proliferation. The PFKFB3-Tyr194 phosphorylation level highly correlates with c-Src activity in clinical tumor samples, indicating its potential as an evaluation for tumor prognosis."	1
"32004470"	"Molecular Basis for Hormone Recognition and Activation of Corticotropin-Releasing Factor Receptors.Corticotropin-releasing factor (CRF) and the three related peptides urocortins 1-3 (UCN1-UCN3) are endocrine hormones that control the stress responses by activating CRF1R and CRF2R, two members of class B G-protein-coupled receptors (GPCRs). Here, we present two cryoelectron microscopy (cryo-EM) structures of UCN1-bound CRF1R and CRF2R with the stimulatory G protein. In both structures, UCN1 adopts a single straight helix with its N terminus dipped into the receptor transmembrane bundle. Although the peptide-binding residues in CRF1R and CRF2R are different from other members of class B GPCRs, the residues involved in receptor activation and G protein coupling are conserved. In addition, both structures reveal bound cholesterol molecules to the receptor transmembrane helices. Our structures define the basis of ligand-binding specificity in the CRF receptor-hormone system, establish a common mechanism of class B GPCR activation and G protein coupling, and provide a paradigm for studying membrane protein-lipid interactions for class B GPCRs."	0
"32532820"	"Mediator complex subunit 16 is down-regulated in papillary thyroid cancer, leading to increased transforming growth factor-β signaling and radioiodine resistance.Mediator complex subunit 16 (MED16) is a component of the mediator complex and functions as a coactivator in transcriptional events at almost all RNA polymerase II-dependent genes. In this study, we report that the expression of MED16 is markedly decreased in papillary thyroid cancer (PTC) tumors compared with normal thyroid tissues. <i>In vitro</i>, MED16 overexpression in PTC cells significantly inhibited cell migration, enhanced sodium/iodide symporter expression and iodine uptake, and decreased resistance to radioactive <sup>131</sup>I (RAI). Conversely, PTC cells in which MED16 had been further knocked down (MED16<sup>KD</sup>) exhibited enhanced cell migration, epithelial-mesenchymal transition, and RAI resistance, accompanied by decreased sodium/iodide symporter levels. Moreover, cell signaling through transforming growth factor β (TGF-β) was highly activated after the MED16 knockdown. Similar results were obtained in MED12<sup>KD</sup> PTC cells, and a co-immunoprecipitation experiment verified interactions between MED16 and MED12 and between MED16 and TGF-βR2. Of note, the application of LY2157299, a potent inhibitor of TGF-β signaling, significantly attenuated MED16<sup>KD</sup>-induced RAI resistance both <i>in vitro</i> and <i>in vivo</i> In conclusion, our findings indicate that MED16 reduction in PTC contributes to tumor progression and RAI resistance via the activation of the TGF-β pathway."	1
