"pmid"	"text"	"hit"
"31968251"	"Inhibition of EZH2 Catalytic Activity Selectively Targets a Metastatic Subpopulation in Triple-Negative Breast Cancer.Epigenetic changes are increasingly being appreciated as key events in breast cancer progression. However, breast cancer subtype-specific epigenetic regulation remains poorly investigated. Here we report that EZH2 is a leading candidate of epigenetic modulators associated with the TNBC subtype and that it predicts poor overall survival in TNBC patients. We demonstrate that specific pharmacological or genetic inhibition of EZH2 catalytic activity impairs distant metastasis. We further define a specific EZH2<sup>high</sup> population with enhanced invasion, mammosphere formation, and metastatic potential that exhibits marked sensitivity to EZH2 inhibition. Mechanistically, EZH2 inhibition differentiates EZH2<sup>high</sup> basal cells to a luminal-like phenotype by derepressing GATA3 and renders them sensitive to endocrine therapy. Furthermore, dissection of human TNBC heterogeneity shows that EZH2<sup>high</sup> basal-like 1 and mesenchymal subtypes have exquisite sensitivity to EZH2 inhibition compared with the EZH2<sup>low</sup> luminal androgen receptor subtype. These preclinical findings provide a rationale for clinical development of EZH2 as a targeted therapy against TNBC metastasis."	0
"31542296"	"Rad52 Restrains Resection at DNA Double-Strand Break Ends in Yeast.Rad52 is a key factor for homologous recombination (HR) in yeast. Rad52 helps assemble Rad51-ssDNA nucleoprotein filaments that catalyze DNA strand exchange, and it mediates single-strand DNA annealing. We find that Rad52 has an even earlier function in HR in restricting DNA double-stranded break ends resection that generates 3' single-stranded DNA (ssDNA) tails. In fission yeast, Exo1 is the primary resection nuclease, with the helicase Rqh1 playing a minor role. We demonstrate that the choice of two extensive resection pathways is regulated by Rad52. In rad52 cells, the resection rate increases from ∼3-5 kb/h up to ∼10-20 kb/h in an Rqh1-dependent manner, while Exo1 becomes dispensable. Budding yeast Rad52 similarly inhibits Sgs1-dependent resection. Single-molecule analysis with purified budding yeast proteins shows that Rad52 competes with Sgs1 for DNA end binding and inhibits Sgs1 translocation along DNA. These results identify a role for Rad52 in limiting ssDNA generated by end resection."	1
"32619402"	"Structural Insights into Pseudokinase Domains of Receptor Tyrosine Kinases.Despite their apparent lack of catalytic activity, pseudokinases are essential signaling molecules. Here, we describe the structural and dynamic properties of pseudokinase domains from the Wnt-binding receptor tyrosine kinases (PTK7, ROR1, ROR2, and RYK), which play important roles in development. We determined structures of all pseudokinase domains in this family and found that they share a conserved inactive conformation in their activation loop that resembles the autoinhibited insulin receptor kinase (IRK). They also have inaccessible ATP-binding pockets, occluded by aromatic residues that mimic a cofactor-bound state. Structural comparisons revealed significant domain plasticity and alternative interactions that substitute for absent conserved motifs. The pseudokinases also showed dynamic properties that were strikingly similar to those of IRK. Despite the inaccessible ATP site, screening identified ATP-competitive type-II inhibitors for ROR1. Our results set the stage for an emerging therapeutic modality of ""conformational disruptors"" to inhibit or modulate non-catalytic functions of pseudokinases deregulated in disease."	0
"32268091"	"A Two-Cell Model for IL-1β Release Mediated by Death-Receptor Signaling.Interleukin-1β (IL-1β) is a key orchestrator of anti-microbial immunity whose secretion is typically dependent on activation of inflammasomes. However, many pathogens have evolved strategies to evade inflammasome activation. Here we describe an alternative, two-cell model for IL-1β release where invariant natural killer T (iNKT) cells use the death receptor pathway to instruct antigen-presenting cells to secrete IL-1β. Following cognate interactions with TLR-primed bone marrow-derived dendritic cells (BMDCs), iNKT cells rapidly translocate intracellular Fas ligand to the surface to engage Fas on BMDCs. Fas ligation activates a caspase-8-dependent signaling cascade in BMDCs that drives IL-1β release largely independent of inflammasomes. The apoptotic program initiated by Fas ligation rapidly transitions into a pyroptosis-like form of cell death mediated by gasdermin D. Together, our findings support a two-cell model for IL-1β secretion that may supersede inflammasome activation when cytosolic triggers fail."	0
"32553155"	"Synaptic Vesicle Precursors and Lysosomes Are Transported by Different Mechanisms in the Axon of Mammalian Neurons.BORC is a multisubunit complex previously shown to promote coupling of mammalian lysosomes and C. elegans synaptic vesicle (SV) precursors (SVPs) to kinesins for anterograde transport of these organelles along microtubule tracks. We attempted to meld these observations into a unified model for axonal transport in mammalian neurons by testing two alternative hypotheses: (1) that SV and lysosomal proteins are co-transported within a single type of ""lysosome-related vesicle"" and (2) that SVPs and lysosomes are distinct organelles, but both depend on BORC for axonal transport. Analyses of various types of neurons from wild-type rats and mice, as well as from BORC-deficient mice, show that neither hypothesis is correct. We find that SVPs and lysosomes are transported separately, but only lysosomes depend on BORC for axonal transport in these neurons. These findings demonstrate that SVPs and lysosomes are distinct organelles that rely on different machineries for axonal transport in mammalian neurons."	0
"32115406"	"Critical roles of phosphoinositides and NF2 in Hippo pathway regulation.The Hippo pathway is a master regulator of tissue homeostasis and organ size. NF2 is a well-established tumor suppressor, and loss of NF2 severely compromises Hippo pathway activity. However, the precise mechanism of how NF2 mediates upstream signals to regulate the Hippo pathway is not clear. Here we report that, in mammalian cells, NF2's lipid-binding ability is critical for its function in activating the Hippo pathway in response to osmotic stress. Mechanistically, osmotic stress induces PI(4,5)P<sub>2</sub> plasma membrane enrichment by activating the PIP5K family, allowing for NF2 plasma membrane recruitment and subsequent downstream Hippo pathway activation. An NF2 mutant deficient in lipid binding is unable to activate the Hippo pathway in response to osmotic stress, as measured by LATS and YAP phosphorylation. Our findings identify the PIP5K family as novel regulators upstream of Hippo signaling, and uncover the importance of phosphoinositide dynamics, specifically PI(4,5)P<sub>2</sub>, in Hippo pathway regulation."	1
"32571873"	"Runt-related transcription factor 1 is required for murine osteoblast differentiation and bone formation.Despite years of research investigating osteoblast differentiation, the mechanisms by which transcription factors regulate osteoblast maturation, bone formation, and bone homeostasis is still unclear. It has been reported that runt-related transcription factor 1 (<i>Runx1</i>) is expressed in osteoblast progenitors, pre-osteoblasts, and mature osteoblasts; yet, surprisingly, the exact function of RUNX1 in osteoblast maturation and bone formation remains unknown. Here, we generated and characterized a pre-osteoblast and differentiating chondrocyte-specific <i>Runx1</i> conditional knockout mouse model to study RUNX1's function in bone formation. <i>Runx1</i> ablation in osteoblast precursors and differentiating chondrocytes via osterix-Cre (Osx-Cre) resulted in an osteoporotic phenotype and decreased bone density in the long bones and skulls of <i>Runx1<sup>f/f</sup>Osx-Cre</i> mice compared with <i>Runx1<sup>f/f</sup></i> and <i>Osx-Cre</i> mice. RUNX1 deficiency reduced the expression of SRY-box transcription factor 9 (SOX9), Indian hedgehog signaling molecule (IHH), Patched (PTC), and cyclin D1 in the growth plate, and also reduced the expression of osteocalcin (OCN), OSX, activating transcription factor 4 (ATF4), and RUNX2 in osteoblasts. ChIP assays and promoter activity mapping revealed that RUNX1 directly associates with the <i>Runx2</i> gene promoter and up-regulates <i>Runx2</i> expression. Furthermore, the ChIP data also showed that RUNX1 associates with the <i>Ocn</i> promoter. In conclusion, RUNX1 up-regulates the expression of <i>Runx2</i> and multiple bone-specific genes, and plays an indispensable role in bone formation and homeostasis in both trabecular and cortical bone. We propose that stimulating <i>Runx1</i> activity may be useful in therapeutic approaches for managing some bone diseases such as osteoporosis."	1
"32460025"	"The Drosophila Ortholog of Mammalian Transcription Factor Sox9 Regulates Intestinal Homeostasis and Regeneration at an Appropriate Level.Balanced stem cell self-renewal and differentiation is essential for maintaining tissue homeostasis, but the underlying mechanisms are poorly understood. Here, we identified the transcription factor SRY-related HMG-box (Sox) 100B, which is orthologous to mammalian Sox8/9/10, as a common target and central mediator of the EGFR/Ras and JAK/STAT signaling pathways that coordinates intestinal stem cell (ISC) proliferation and differentiation during both normal epithelial homeostasis and stress-induced intestinal repair in Drosophila. The two stress-responsive pathways directly regulate Sox100B transcription via two separate enhancers. Interestingly, an appropriate level of Sox100B is critical for its function, as its depletion inhibits ISC proliferation via cell cycle arrest, while its overexpression also inhibits ISC proliferation by directly suppressing EGFR expression and additionally promotes ISC differentiation by activating a differentiation-promoting regulatory circuitry composed of Sox100B, Sox21a, and Pdm1. Thus, our study reveals a Sox family transcription factor that functions as a stress-responsive signaling nexus that ultimately controls tissue homeostasis and regeneration."	1
"31229404"	"An Oxygen-Dependent Interaction between FBXL5 and the CIA-Targeting Complex Regulates Iron Homeostasis.The iron-sensing protein FBXL5 is the substrate adaptor for a SKP1-CUL1-RBX1 E3 ubiquitin ligase complex that regulates the degradation of iron regulatory proteins (IRPs). Here, we describe a mechanism of FBXL5 regulation involving its interaction with the cytosolic Fe-S cluster assembly (CIA) targeting complex composed of MMS19, FAM96B, and CIAO1. We demonstrate that the CIA-targeting complex promotes the ability of FBXL5 to degrade IRPs. In addition, the FBXL5-CIA-targeting complex interaction is regulated by oxygen (O<sub>2</sub>) tension displaying a robust association in 21% O<sub>2</sub> that is severely diminished in 1% O<sub>2</sub> and contributes to O<sub>2</sub>-dependent regulation of IRP degradation. Together, these data identify a novel oxygen-dependent signaling axis that links IRP-dependent iron homeostasis with the Fe-S cluster assembly machinery."	1
"30609391"	"The Cell-Death-Associated Polymer PAR Feeds Forward α-Synuclein Toxicity in Parkinson's Disease.Parkinson's disease (PD) is characterized by protein aggregates of α-synuclein in neurons. In a recent issue of Science, Kam et al. (2018) revealed a feedforward loop in which α-synuclein increases the levels of poly(adenosine 5'-diphosphate-ribose) (PAR) that in turn causes α-synuclein aggregates to be more toxic. This study advances our understanding of PD pathology."	0
"32561640"	"The guanine nucleotide exchange factor VAV3 participates in ERBB4-mediated cancer cell migration.ERBB4 is a member of the epidermal growth factor receptor (EGFR)/ERBB subfamily of receptor tyrosine kinases that regulates cellular processes including proliferation, migration, and survival. ERBB4 signaling is involved in embryogenesis and homeostasis of healthy adult tissues, but also in human pathologies such as cancer, neurological disorders, and cardiovascular diseases. Here, an MS-based analysis revealed the Vav guanine nucleotide exchange factor 3 (VAV3), an activator of Rho family GTPases, as a critical ERBB4-interacting protein in breast cancer cells. We confirmed the ERBB4-VAV3 interaction by targeted MS and coimmunoprecipitation experiments and further defined it by demonstrating that kinase activity and Tyr-1022 and Tyr-1162 of ERBB4, as well as the intact phosphotyrosine-interacting SH2 domain of VAV3, are necessary for this interaction. We found that ERBB4 stimulates tyrosine phosphorylation of the VAV3 activation domain, known to be required for guanine nucleotide exchange factor (GEF) activity of VAV proteins. In addition to VAV3, the other members of the VAV family, VAV1 and VAV2, also coprecipitated with ERBB4. Analyses of the effects of overexpression of dominant-negative VAV3 constructs or shRNA-mediated down-regulation of VAV3 expression in breast cancer cells indicated that active VAV3 is involved in ERBB4-stimulated cell migration. These results define the VAV GEFs as effectors of ERBB4 activity in a signaling pathway relevant for cancer cell migration."	1
"32097603"	"Organization of the Escherichia coli Chromosome by a MukBEF Axial Core.Structural maintenance of chromosomes (SMC) complexes organize chromosomes ubiquitously, thereby contributing to their faithful segregation. We demonstrate that under conditions of increased chromosome occupancy of the Escherichia coli SMC complex, MukBEF, the chromosome is organized as a series of loops around a thin (<130 nm) MukBEF axial core, whose length is ∼1,100 times shorter than the chromosomal DNA. The linear order of chromosomal loci is maintained in the axial cores, whose formation requires MukBEF ATP hydrolysis. Axial core structure in non-replicating chromosomes is predominantly linear (1 μm) but becomes circular (1.5 μm) in the absence of MatP because of its failure to displace MukBEF from the 800 kbp replication termination region (ter). Displacement of MukBEF from ter by MatP in wild-type cells directs MukBEF colocalization with the replication origin. We conclude that MukBEF individualizes and compacts the chromosome lengthwise, demonstrating a chromosome organization mechanism similar to condensin in mitotic chromosome formation."	0
"32111741"	"The Parkinson's disease-associated kinase LRRK2 regulates genes required for cell adhesion, polarization, and chemotaxis in activated murine macrophages.Leucine-rich repeat kinase 2 (<i>LRRK2</i>) encodes a complex protein that includes kinase and GTPase domains. Genome-wide association studies have identified dominant <i>LRRK2</i> alleles that predispose their carriers to late-onset idiotypic Parkinson's disease (PD) and also to autoimmune disorders such as Crohn's disease. Considerable evidence indicates that PD initiation and progression involve activation of innate immune functions in microglia, which are brain-resident macrophages. Here we asked whether LRRK2 modifies inflammatory signaling and how this modification might contribute to PD and Crohn's disease. We used RNA-Seq-based high-resolution transcriptomics to compare gene expression in activated primary macrophages derived from WT and <i>Lrrk2</i> knockout mice. Remarkably, expression of a single gene, Rap guanine nucleotide exchange factor 3 (<i>Rapgef3</i>), was strongly up-regulated in the absence of LRRK2 and down-regulated in its presence. We observed similar regulation of <i>Rapgef3</i> expression in cells treated with a highly specific inhibitor of LRRK2 protein kinase activity. <i>Rapgef3</i> encodes an exchange protein, activated by cAMP 1 (EPAC-1), a guanine nucleotide exchange factor that activates the small GTPase Rap-1. Rap-1 mediates cell adhesion, polarization, and directional motility, and our results indicate that LRRK2 modulates chemotaxis of microglia and macrophages. Dominant PD-associated <i>LRRK2</i> alleles may suppress EPAC-1 activity, further restricting motility and preventing efficient migration of microglia to sites of neuronal damage. Functional analysis <i>in vivo</i> in a subclinical infection model also indicated that Lrrk2 subtly modifies the inflammatory response. These results indicate that LRRK2 modulates the expression of genes involved in murine immune cell chemotaxis."	1
"32130916"	"PP2A<sub>C</sub> Phospho-Tyr<sup>307</sup> Antibodies Are Not Specific for this Modification but Are Sensitive to Other PP2A<sub>C</sub> Modifications Including Leu<sup>309</sup> Methylation.Protein phosphatase 2A (PP2A) is an important regulator of signal transduction pathways and a tumor suppressor. Phosphorylation of the PP2A catalytic subunit (PP2A<sub>C</sub>) at tyrosine 307 has been claimed to inactivate PP2A and was examined in more than 180 studies using commercial antibodies, but this modification was never identified using mass spectrometry. Here we show that the most cited pTyr<sup>307</sup> monoclonal antibodies, E155 and F-8, are not specific for phosphorylated Tyr<sup>307</sup> but instead are hampered by PP2A<sub>C</sub> methylation at leucine 309 or phosphorylation at threonine 304. Other pTyr<sup>307</sup> antibodies are sensitive to PP2A<sub>C</sub> methylation as well, and some cross-react with pTyr residues in general, including phosphorylated hemagglutinin tags. We identify pTyr<sup>307</sup> using targeted mass spectrometry after transient overexpression of PP2A<sub>C</sub> and Src kinase. Yet under such conditions, none of the tested antibodies show exclusive pTyr<sup>307</sup> specificity. Thus, data generated using these antibodies need to be revisited, and the mechanism of PP2A inactivation needs to be redefined."	0
"30853401"	"Spatiotemporal Control of ULK1 Activation by NDP52 and TBK1 during Selective Autophagy.Selective autophagy recycles damaged organelles and clears intracellular pathogens to prevent their aberrant accumulation. How ULK1 kinase is targeted and activated during selective autophagic events remains to be elucidated. In this study, we used chemically inducible dimerization (CID) assays in tandem with CRISPR KO lines to systematically analyze the molecular basis of selective autophagosome biogenesis. We demonstrate that ectopic placement of NDP52 on mitochondria or peroxisomes is sufficient to initiate selective autophagy by focally localizing and activating the ULK1 complex. The capability of NDP52 to induce mitophagy is dependent on its interaction with the FIP200/ULK1 complex, which is facilitated by TBK1. Ectopically tethering ULK1 to cargo bypasses the requirement for autophagy receptors and TBK1. Focal activation of ULK1 occurs independently of AMPK and mTOR. Our findings provide a parsimonious model of selective autophagy, which highlights the coordination of ULK1 complex localization by autophagy receptors and TBK1 as principal drivers of targeted autophagosome biogenesis."	1
"32579923"	"Microglia Dysfunction Caused by the Loss of Rhoa Disrupts Neuronal Physiology and Leads to Neurodegeneration.Nervous tissue homeostasis requires the regulation of microglia activity. Using conditional gene targeting in mice, we demonstrate that genetic ablation of the small GTPase Rhoa in adult microglia is sufficient to trigger spontaneous microglia activation, producing a neurological phenotype (including synapse and neuron loss, impairment of long-term potentiation [LTP], formation of β-amyloid plaques, and memory deficits). Mechanistically, loss of Rhoa in microglia triggers Src activation and Src-mediated tumor necrosis factor (TNF) production, leading to excitotoxic glutamate secretion. Inhibiting Src in microglia Rhoa-deficient mice attenuates microglia dysregulation and the ensuing neurological phenotype. We also find that the Rhoa/Src signaling pathway is disrupted in microglia of the APP/PS1 mouse model of Alzheimer disease and that low doses of Aβ oligomers trigger microglia neurotoxic polarization through the disruption of Rhoa-to-Src signaling. Overall, our results indicate that disturbing Rho GTPase signaling in microglia can directly cause neurodegeneration."	1
"32402289"	"Foxo3 Promotes the Differentiation and Function of Follicular Helper T Cells.Follicular helper T cells (Tfhs) are essential for germinal center (GC) B cell maturation and antibody development. However, the intrinsic mechanisms that regulate Tfh differentiation are largely unknown. Here, we demonstrate that the frequencies of Tfhs and GC B cells, as well as interleukin-21 (IL-21) and anti-ovalbumin (OVA) antibodies, are markedly decreased in forkhead box O3 (Foxo3) knockout mice immunized with OVA. Using mixed bone marrow chimeras and lymphocyte-repopulated Rag1<sup>-/-</sup> mice proves that wild-type (WT), but not Foxo3-deficient T cells provoke GC B cell maturation and antibody production. Deficiency of Foxo3 inhibits inducible T cell co-stimulator (ICOS)-induced Tfh differentiation. Chromatin immunoprecipitation assay results suggest that Foxo3 is able to bind to the IL-21 promoter and regulate IL-21 secretion. In conclusion, our study unveils a critical role of Foxo3 in the regulation of Tfh differentiation and IL-21 production. Modulating Foxo3 activity may be beneficial for enhancing or preventing antibody-mediated immune responses."	1
"31543423"	"Transient Hysteresis in CDK4/6 Activity Underlies Passage of the Restriction Point in G1.Cells escape the need for mitogens at a restriction point several hours before entering S phase. The restriction point has been proposed to result from CDK4/6 initiating partial Rb phosphorylation to trigger a bistable switch whereby cyclin E-CDK2 and Rb mutually reinforce each other to induce Rb hyperphosphorylation. Here, using single-cell analysis, we unexpectedly found that cyclin E/A-CDK activity can only maintain Rb hyperphosphorylation starting at the onset of S phase and that CDK4/6 activity, but not cyclin E/A-CDK activity, is required to hyperphosphorylate Rb throughout G1 phase. Mitogen removal in G1 results in a gradual loss of CDK4/6 activity with a high likelihood of cells sustaining Rb hyperphosphorylation until S phase, at which point cyclin E/A-CDK activity takes over. Thus, it is short-term memory, or transient hysteresis, in CDK4/6 activity following mitogen removal that sustains Rb hyperphosphorylation, demonstrating a probabilistic rather than an irreversible molecular mechanism underlying the restriction point."	1
"31422874"	"Naa10p Inhibits Beige Adipocyte-Mediated Thermogenesis through N-α-acetylation of Pgc1α.Diet-induced obesity can be caused by impaired thermogenesis of beige adipocytes, the brown-like adipocytes in white adipose tissue (WAT). Promoting brown-like features in WAT has been an attractive therapeutic approach for obesity. However, the mechanism underlying beige adipocyte formation is largely unknown. N-α-acetyltransferase 10 protein (Naa10p) catalyzes N-α-acetylation of nascent proteins, and overexpression of human Naa10p is linked to cancer development. Here, we report that both conventional and adipose-specific Naa10p deletions in mice result in increased energy expenditure, thermogenesis, and beige adipocyte differentiation. Mechanistically, Naa10p acetylates the N terminus of Pgc1α, which prevents Pgc1α from interacting with Pparγ to activate key genes, such as Ucp1, involved in beige adipocyte function. Consistently, fat tissues of obese human individuals show higher NAA10 expression. Thus, Naa10p-mediated N-terminal acetylation of Pgc1α downregulates thermogenic gene expression, making inhibition of Naa10p enzymatic activity a potential strategy for treating obesity."	1
"31519521"	"SUMO-Chain-Regulated Proteasomal Degradation Timing Exemplified in DNA Replication Initiation.Similar to ubiquitin, SUMO forms chains, but the identity of SUMO-chain-modified factors and the purpose of this modification remain largely unknown. Here, we identify the budding yeast SUMO protease Ulp2, able to disassemble SUMO chains, as a DDK interactor enriched at replication origins that promotes DNA replication initiation. Replication-engaged DDK is SUMOylated on chromatin, becoming a degradation-prone substrate when Ulp2 no longer protects it against SUMO chain assembly. Specifically, SUMO chains channel DDK for SUMO-targeted ubiquitin ligase Slx5/Slx8-mediated and Cdc48 segregase-assisted proteasomal degradation. Importantly, the SUMOylation-defective ddk-KR mutant rescues inefficient replication onset and MCM activation in cells lacking Ulp2, suggesting that SUMO chains time DDK degradation. Using two unbiased proteomic approaches, we further identify subunits of the MCM helicase and other factors as SUMO-chain-modified degradation-prone substrates of Ulp2 and Slx5/Slx8. We thus propose SUMO-chain/Ulp2-protease-regulated proteasomal degradation as a mechanism that times the availability of functionally engaged SUMO-modified protein pools during replication and beyond."	1
"32460013"	"MKRN2 Physically Interacts with GLE1 to Regulate mRNA Export and Zebrafish Retinal Development.The mammalian mRNA nuclear export process is thought to terminate at the cytoplasmic face of the nuclear pore complex through ribonucleoprotein remodeling. We conduct a stringent affinity-purification mass-spectrometry-based screen of the physical interactions of human RNA-binding E3 ubiquitin ligases. The resulting protein-interaction network reveals interactions between the RNA-binding E3 ubiquitin ligase MKRN2 and GLE1, a DEAD-box helicase activator implicated in mRNA export termination. We assess MKRN2 epistasis with GLE1 in a zebrafish model. Morpholino-mediated knockdown or CRISPR/Cas9-based knockout of MKRN2 partially rescue retinal developmental defects seen upon GLE1 depletion, consistent with a functional association between GLE1 and MKRN2. Using ribonomic approaches, we show that MKRN2 binds selectively to the 3' UTR of a diverse subset of mRNAs and that nuclear export of MKRN2-associated mRNAs is enhanced upon knockdown of MKRN2. Taken together, we suggest that MKRN2 interacts with GLE1 to selectively regulate mRNA nuclear export and retinal development."	1
"32839551"	"Acetylation-dependent regulation of PD-L1 nuclear translocation dictates the efficacy of anti-PD-1 immunotherapy.Immunotherapies that target programmed cell death protein 1 (PD-1) and its ligand PD-L1 as well as cytotoxic T-lymphocyte-associated protein 4 (CTLA4) have shown impressive clinical outcomes for multiple tumours. However, only a subset of patients achieves durable responses, suggesting that the mechanisms of the immune checkpoint pathways are not completely understood. Here, we report that PD-L1 translocates from the plasma membrane into the nucleus through interactions with components of the endocytosis and nucleocytoplasmic transport pathways, regulated by p300-mediated acetylation and HDAC2-dependent deacetylation of PD-L1. Moreover, PD-L1 deficiency leads to compromised expression of multiple immune-response-related genes. Genetically or pharmacologically modulating PD-L1 acetylation blocks its nuclear translocation, reprograms the expression of immune-response-related genes and, as a consequence, enhances the anti-tumour response to PD-1 blockade. Thus, our results reveal an acetylation-dependent regulation of PD-L1 nuclear localization that governs immune-response gene expression, and thereby advocate targeting PD-L1 translocation to enhance the efficacy of PD-1/PD-L1 blockade."	1
"32822578"	"Should I Stay or Should I Go: eIF3 Remains Ribosome Associated and Is Required for Elongation.Wagner et al. (2020), Bohlen et al. (2020), and Lin et al. (2020) use Sel-TCP-seq or selective ribosome profiling to gain insights into mRNA translation initiation, highlighting distinctions between yeast and higher eukaryotes and a role for eIF3 in elongation."	0
"32433977"	"β-Glucan Induces Protective Trained Immunity against Mycobacterium tuberculosis Infection: A Key Role for IL-1.β-glucan is a potent inducer of epigenetic and functional reprogramming of innate immune cells, a process called ""trained immunity,"" resulting in an enhanced host response against secondary infections. We investigate whether β-glucan exposure confers protection against pulmonary Mycobacterium tuberculosis (Mtb) infection. β-glucan induces trained immunity via histone modifications at gene promoters in human monocytes, which is accompanied by the enhanced production of proinflammatory cytokines upon secondary Mtb challenge and inhibition of Mtb growth. Mice treated with β-glucan are significantly protected against pulmonary Mtb infection, which is associated with the expansion of hematopoietic stem and progenitor cells in the bone marrow and increased myelopoiesis. The protective signature of β-glucan is mediated via IL-1 signaling, as β-glucan shows no protection in mice lacking a functional IL-1 receptor (IL1R<sup>-/-</sup>). The administration of β-glucan may be used as a novel strategy in the treatment of mycobacterial infections and possibly as an adjuvant to improve anti-tuberculosis vaccines."	0
"32234474"	"SFTSV Infection Induces BAK/BAX-Dependent Mitochondrial DNA Release to Trigger NLRP3 Inflammasome Activation.Severe fever with thrombocytopenia syndrome (SFTS) virus (SFTSV) is an emerging tick-borne virus that carries a high fatality rate of 12%-50%. In-depth understanding of the SFTSV-induced pathogenesis mechanism is critical for developing effective anti-SFTS therapeutics. Here, we report transcriptomic analysis of blood samples from SFTS patients. We observe a strong correlation between inflammatory responses and disease progression and fatal outcome. Quantitative proteomic analysis of SFTSV infection confirms the induction of inflammation and further reveals virus-induced mitochondrial dysfunction. Mechanistically, SFTSV infection triggers BCL2 antagonist/killer 1 (BAK) upregulation and BAK/BCL2-associated X (BAX) activation, leading to mitochondrial DNA (mtDNA) oxidization and subsequent cytosolic release. The cytosolic mtDNA binds and triggers NLRP3 inflammasome activation. Notably, the BAK expression level correlates with SFTS disease progression and fatal outcome. These findings provide insights into the clinical features and molecular underpinnings of severe SFTS, which may aid in patient care and therapeutic design, and may also be conserved during infection by other highly pathogenic viruses."	0
"32187550"	"miR-181a Modulation of ERK-MAPK Signaling Sustains DC-SIGN Expression and Limits Activation of Monocyte-Derived Dendritic Cells.DC-SIGN<sup>+</sup> monocyte-derived dendritic cells (mo-DCs) play important roles in bacterial infections and inflammatory diseases, but the factors regulating their differentiation and proinflammatory status remain poorly defined. Here, we identify a microRNA, miR-181a, and a molecular mechanism that simultaneously regulate the acquisition of DC-SIGN expression and the activation state of DC-SIGN<sup>+</sup> mo-DCs. Specifically, we show that miR-181a promotes DC-SIGN expression during terminal mo-DC differentiation and limits its sensitivity and responsiveness to TLR triggering and CD40 ligation. Mechanistically, miR-181a sustains ERK-MAPK signaling in mo-DCs, thereby enabling the maintenance of high levels of DC-SIGN and a high activation threshold. Low miR-181a levels during mo-DC differentiation, induced by inflammatory signals, do not support the high phospho-ERK signal transduction required for DC-SIGN<sup>hi</sup> mo-DCs and lead to development of proinflammatory DC-SIGN<sup>lo/-</sup> mo-DCs. Collectively, our study demonstrates that high DC-SIGN expression levels and a high activation threshold in mo-DCs are linked and simultaneously maintained by miR-181a."	1
"32049013"	"A FLCN-TFE3 Feedback Loop Prevents Excessive Glycogenesis and Phagocyte Activation by Regulating Lysosome Activity.The tumor suppressor folliculin (FLCN) suppresses nuclear translocation of TFE3, a master transcription factor for lysosomal biogenesis, via regulation of amino-acid-sensing Rag GTPases. However, the importance of this lysosomal regulation in mammalian physiology remains unclear. Following hematopoietic-lineage-specific Flcn deletion in mice, we found expansion of vacuolated phagocytes that accumulate glycogen in their cytoplasm, phenotypes reminiscent of lysosomal storage disorder (LSD). We report that TFE3 acts in a feedback loop to transcriptionally activate FLCN expression, and FLCN loss disrupts this loop, augmenting TFE3 activity. Tfe3 deletion in Flcn knockout mice reduces the number of phagocytes and ameliorates LSD-like phenotypes. We further reveal that TFE3 stimulates glycogenesis by promoting the expression of glycogenesis genes, including Gys1 and Gyg, upon loss of Flcn. Taken together, we propose that the FLCN-TFE3 feedback loop acts as a rheostat to control lysosome activity and prevents excessive glycogenesis and LSD-like phagocyte activation."	1
"31812350"	"Targeting UBE4A Revives Viperin Protein in Epithelium to Enhance Host Antiviral Defense.Mutation and prevalence of pathogenic viruses prompt the development of broad-spectrum antiviral strategies. Viperin is a potent antiviral protein that inhibits a broad range of viruses. Unexpectedly, we found that Viperin protein production in epithelium is defective in response to both viruses and interferons (IFNs). We further revealed that viruses and IFNs stimulate expression of the acetyltransferase HAT1, which induces Lys197-acetylation on Viperin. Viperin acetylation in turn recruits UBE4A that stimulates K6-linked polyubiquitination at Lys206 of Viperin, leading to Viperin protein degradation. Importantly, UBE4A deficiency restores Viperin protein production in epithelium. We then designed interfering peptides (IPs) to inhibit UBE4A binding with Viperin. We found that VIP-IP3 rescues Viperin protein production in epithelium and therefore enhances cellular antiviral activity. VIP-IP3 renders mice more resistant to viral infection. These findings could provide strategies for both enhancing host broad-spectrum antiviral response and improving the efficacy of IFN-based antiviral therapy."	1
"31968254"	"Periostin Promotes Colorectal Tumorigenesis through Integrin-FAK-Src Pathway-Mediated YAP/TAZ Activation.Periostin is a multifunctional extracellular matrix protein involved in various inflammatory diseases and tumor metastasis; however, evidence regarding whether and how periostin actively contributes to inflammation-associated tumorigenesis remains elusive. Here, we demonstrate that periostin deficiency significantly inhibits the occurrence of colorectal cancer in azoxymethane/dextran sulfate sodium-treated mice and in Apc<sup>Min/+</sup> mice. Moreover, periostin deficiency attenuates the severity of colitis and reduces the proliferation of tumor cells. Mechanistically, stromal fibroblast-derived periostin activates FAK-Src kinases through integrin-mediated outside-in signaling, which results in the activation of YAP/TAZ and, subsequently, IL-6 expression in tumor cells. Conversely, IL-6 induces periostin expression in fibroblasts by activating STAT3, which ultimately facilitates colorectal tumor development. These findings provide the evidence that periostin promotes colorectal tumorigenesis, and identify periostin- and IL-6-mediated tumor-stroma interaction as a promising target for treating colitis-associated colorectal cancer."	1
