"pmid"	"text"	"hit"
"32692974"	"Translational Repression of G3BP in Cancer and Germ Cells Suppresses Stress Granules and Enhances Stress Tolerance.Stress granules (SGs) are membrane-less ribonucleoprotein condensates that form in response to various stress stimuli via phase separation. SGs act as a protective mechanism to cope with acute stress, but persistent SGs have cytotoxic effects that are associated with several age-related diseases. Here, we demonstrate that the testis-specific protein, MAGE-B2, increases cellular stress tolerance by suppressing SG formation through translational inhibition of the key SG nucleator G3BP. MAGE-B2 reduces G3BP protein levels below the critical concentration for phase separation and suppresses SG initiation. Knockout of the MAGE-B2 mouse ortholog or overexpression of G3BP1 confers hypersensitivity of the male germline to heat stress in vivo. Thus, MAGE-B2 provides cytoprotection to maintain mammalian spermatogenesis, a highly thermosensitive process that must be preserved throughout reproductive life. These results demonstrate a mechanism that allows for tissue-specific resistance against stress and could aid in the development of male fertility therapies."	1
"32753672"	"Mammalian Atg8 proteins and the autophagy factor IRGM control mTOR and TFEB at a regulatory node critical for responses to pathogens.Autophagy is a homeostatic process with multiple functions in mammalian cells. Here, we show that mammalian Atg8 proteins (mAtg8s) and the autophagy regulator IRGM control TFEB, a transcriptional activator of the lysosomal system. IRGM directly interacted with TFEB and promoted the nuclear translocation of TFEB. An mAtg8 partner of IRGM, GABARAP, interacted with TFEB. Deletion of all mAtg8s or GABARAPs affected the global transcriptional response to starvation and downregulated subsets of TFEB targets. IRGM and GABARAPs countered the action of mTOR as a negative regulator of TFEB. This was suppressed by constitutively active RagB, an activator of mTOR. Infection of macrophages with the membrane-permeabilizing microbe Mycobacterium tuberculosis or infection of target cells by HIV elicited TFEB activation in an IRGM-dependent manner. Thus, IRGM and its interactors mAtg8s close a loop between the autophagosomal pathway and the control of lysosomal biogenesis by TFEB, thus ensuring coordinated activation of the two systems that eventually merge during autophagy."	1
"32521280"	"ELKS1 Captures Rab6-Marked Vesicular Cargo in Presynaptic Nerve Terminals.Neurons face unique transport challenges. They need to deliver cargo over long axonal distances and to many presynaptic nerve terminals. Rab GTPases are master regulators of vesicular traffic, but essential presynaptic Rabs have not been identified. Here, we find that Rab6, a Golgi-derived GTPase for constitutive secretion, associates with mobile axonal cargo and localizes to nerve terminals. ELKS1 is a stationary presynaptic protein with Golgin homology that binds to Rab6. Knockout and rescue experiments for ELKS1 and Rab6 establish that ELKS1 captures Rab6 cargo. The ELKS1-Rab6-capturing mechanism can be transferred to mitochondria by mistargeting ELKS1 or Rab6 to them. We conclude that nerve terminals have repurposed mechanisms from constitutive exocytosis for their highly regulated secretion. By employing Golgin-like mechanisms with anchored ELKS extending its coiled-coils to capture Rab6 cargo, they have spatially separated cargo capture from fusion. ELKS complexes connect to active zones and may mediate vesicle progression toward release sites."	1
"32726624"	"An Apoptotic Caspase Network Safeguards Cell Death Induction in Pyroptotic Macrophages.Pyroptosis has emerged as a key mechanism by which inflammasomes promote host defense against microbial pathogens and sterile inflammation. Gasdermin D (GSDMD)-mediated cell lysis is a hallmark of pyroptosis, but our understanding of cell death signaling during pyroptosis is fragmented. Here, we show that independently of GSDMD-mediated plasma membrane permeabilization, inflammasome receptors engage caspase-1 and caspase-8, both of which redundantly promote activation of apoptotic executioner caspase-3 and caspase-7 in pyroptotic macrophages. Impaired GSDMD pore formation downstream of caspase-1 and caspase-8 activation suffices to unmask the apoptotic phenotype of pyroptotic macrophages. Combined inactivation of initiator caspase-1 and caspase-8, or executioner caspase-3 and caspase-7, is required to abolish inflammasome-induced DEVDase activity during pyroptosis and in apoptotic Gsdmd<sup>-/-</sup> cells. Collectively, these results unveil a robust apoptotic caspase network that is activated in parallel to GSDMD-mediated plasma membrane permeabilization and safeguards cell death induction in pyroptotic macrophages."	1
"32649882"	"Tandem Deubiquitination and Acetylation of SPRTN Promotes DNA-Protein Crosslink Repair and Protects against Aging.DNA-protein crosslinks (DPCs) are highly toxic DNA lesions that threaten genomic integrity. Recent findings highlight that SPRTN, a specialized DNA-dependent metalloprotease, is a central player in proteolytic cleavage of DPCs. Previous studies suggest that SPRTN deubiquitination is important for its chromatin association and activation. However, the regulation and consequences of SPRTN deubiquitination remain unclear. Here we report that, in response to DPC induction, the deubiquitinase VCPIP1/VCIP135 is phosphorylated and activated by ATM/ATR. VCPIP1, in turn, deubiquitinates SPRTN and promotes its chromatin relocalization. Deubiquitination of SPRTN is required for its subsequent acetylation, which promotes SPRTN relocation to the site of chromatin damage. Furthermore, Vcpip1 knockout mice are prone to genomic instability and premature aging. We propose a model where two sequential post-translational modifications (PTMs) regulate SPRTN chromatin accessibility to repair DPCs and maintain genomic stability and a healthy lifespan."	1
"32846119"	"Representation of Olfactory Information in Organized Active Neural Ensembles in the Hypothalamus.The internal representation of sensory information via coherent activation of specific pathways in the nervous system is key to appropriate behavioral responses. Little is known about how chemical stimuli that elicit instinctive behaviors lead to organized patterns of activity in the hypothalamus. Here, we study how a wide range of chemosignals form a discernible map of olfactory information in the ventromedial nucleus of the hypothalamus (VMH) and show that different stimuli entail distinct active neural ensembles. Importantly, we demonstrate that this map depends on functional inputs from the vomeronasal organ. We present evidence that the spatial locations of active VMH ensembles are correlated with activation of distinct vomeronasal receptors and that disjunct VMH ensembles exhibit differential projection patterns. Moreover, active ensembles with distinct spatial locations are not necessarily associated with different behavior categories, such as defensive or social, calling for a revision of the currently accepted model of VMH organization."	0
"32294432"	"Disentangling Pro-mitotic Signaling during Cell Cycle Progression using Time-Resolved Single-Cell Imaging.Cells rely on input from extracellular growth factors to control their proliferation during development and adult homeostasis. Such mitogenic inputs are transmitted through multiple signaling pathways that synergize to precisely regulate cell cycle entry and progression. Although the architecture of these signaling networks has been characterized in molecular detail, their relative contribution, especially at later cell cycle stages, remains largely unexplored. By combining quantitative time-resolved measurements of fluorescent reporters in untransformed human cells with targeted pharmacological inhibitors and statistical analysis, we quantify epidermal growth factor (EGF)-induced signal processing in individual cells over time and dissect the dynamic contribution of downstream pathways. We define signaling features that encode information about extracellular ligand concentrations and critical time windows for inducing cell cycle transitions. We show that both extracellular signal-regulated kinase (ERK) and phosphatidylinositol 3-kinase (PI3K) activity are necessary for initial cell cycle entry, whereas only PI3K affects the duration of S phase at later stages of mitogenic signaling."	0
"32580945"	"Adipose mesenchymal stem cell-derived extracellular vesicles containing microRNA-26a-5p target TLR4 and protect against diabetic nephropathy.Diabetic nephropathy (DN) is a complication of diabetes that is increasing in prevalence in China. Extracellular vesicles (EVs) carrying microRNAs (miRs) may represent a useful tool in the development of therapies for DN. Here, we report that EVs released by adipose-derived mesenchymal stem cells (ADSCs) during DN contain a microRNA, miR-26a-5p, that suppresses DN. Using bioinformatic analyses, we identified differentially expressed miRs in EVs from ADSCs and in DN and predicted downstream regulatory target genes. We isolated mesenchymal stem cells (MSCs) from adipose tissues and collected EVs from the ADSCs. We exposed mouse glomerular podocytes and MP5 cells to high glucose (HG), ADSC-derived EVs, miR-26a-5p inhibitor/antagomir, Toll-like receptor 4 (TLR4) plasmids, or the NF-κB pathway activator (phorbol-12-myristate-13-acetate, or PMA). We used the cell counting kit-8 (CCK-8) assay and flow cytometry to investigate the impact of miR-26a-5p on cell viability and apoptosis and validated the results of these assays with <i>in vivo</i> experiments in nude mice. We found that in DN, miR-26a-5p is expressed at very low levels, whereas TLR4 is highly expressed. Of note, EVs from ADSCs ameliorated the pathological symptoms of DN in diabetic mice and transferred miR-26a-5p to HG-induced MP5 cells, improving viability while suppressing the apoptosis of MP5 cells. We also found that miR-26a-5p protects HG-induced MP5 cells from injury by targeting TLR4, inactivating the NF-κB pathway, and downregulating vascular endothelial growth factor A (VEGFA). Moreover, ADSC-derived EVs transferred miR-26a-5p to mouse glomerular podocytes, which ameliorated DN pathology. These findings suggest that miR-26a-5p from ADSC-derived EVs protects against DN."	0
"30527665"	"Phosphorylated RB Promotes Cancer Immunity by Inhibiting NF-κB Activation and PD-L1 Expression.Aberrant expression of programmed death ligand-1 (PD-L1) in tumor cells promotes cancer progression by suppressing cancer immunity. The retinoblastoma protein RB is a tumor suppressor known to regulate the cell cycle, DNA damage response, and differentiation. Here, we demonstrate that RB interacts with nuclear factor κB (NF-κB) protein p65 and that their interaction is primarily dependent on CDK4/6-mediated serine-249/threonine-252 (S249/T252) phosphorylation of RB. RNA-seq analysis shows a subset of NF-κB pathway genes including PD-L1 are selectively upregulated by RB knockdown or CDK4/6 inhibitor. S249/T252-phosphorylated RB inversely correlates with PD-L1 expression in patient samples. Expression of a RB-derived S249/T252 phosphorylation-mimetic peptide suppresses radiotherapy-induced upregulation of PD-L1 and augments therapeutic efficacy of radiation in vivo. Our findings reveal a previously unrecognized tumor suppressor function of hyperphosphorylated RB in suppressing NF-κB activity and PD-L1 expression and suggest that the RB-NF-κB axis can be exploited to overcome cancer immune evasion triggered by conventional or targeted therapies."	1
"32905766"	"Mapping Neutralizing Antibody Epitope Specificities to an HIV Env Trimer in Immunized and in Infected Rhesus Macaques.BG505 SOSIP is a well-characterized near-native recombinant HIV Envelope (Env) trimer that holds promise as part of a sequential HIV immunogen regimen to induce broadly neutralizing antibodies (bnAbs). Rhesus macaques are considered the most appropriate pre-clinical animal model for monitoring antibody (Ab) responses. Accordingly, we report here the isolation of 45 BG505 autologous neutralizing antibodies (nAbs) with multiple specificities from SOSIP-immunized and BG505 SHIV-infected rhesus macaques. We associate the most potent neutralization with two epitopes: the C3/V5 and V1/V3 regions. We show that all of the nAbs bind in close proximity to known bnAb epitopes and might therefore sterically hinder elicitation of bnAbs. We also identify a ""public clonotype"" that targets the immunodominant C3/V5 nAb epitope, which suggests that common antibody rearrangements might help determine humoral responses to Env immunogens. The results highlight important considerations for vaccine design in anticipation of results of the BG505 SOSIP trimer in clinical trials."	0
"31973890"	"p53 Activates the Long Noncoding RNA Pvt1b to Inhibit Myc and Suppress Tumorigenesis.The tumor suppressor p53 transcriptionally activates target genes to suppress cellular proliferation during stress. p53 has also been implicated in the repression of the proto-oncogene Myc, but the mechanism has remained unclear. Here, we identify Pvt1b, a p53-dependent isoform of the long noncoding RNA (lncRNA) Pvt1, expressed 50 kb downstream of Myc, which becomes induced by DNA damage or oncogenic signaling and accumulates near its site of transcription. We show that production of the Pvt1b RNA is necessary and sufficient to suppress Myc transcription in cis without altering the chromatin organization of the locus. Inhibition of Pvt1b increases Myc levels and transcriptional activity and promotes cellular proliferation. Furthermore, Pvt1b loss accelerates tumor growth, but not tumor progression, in an autochthonous mouse model of lung cancer. These findings demonstrate that Pvt1b acts at the intersection of the p53 and Myc transcriptional networks to reinforce the anti-proliferative activities of p53."	1
"31914388"	"The Protein Tyrosine Phosphatase Receptor Delta Regulates Developmental Neurogenesis.PTPRD is a receptor protein tyrosine phosphatase that is genetically associated with neurodevelopmental disorders. Here, we asked whether Ptprd mutations cause aberrant neural development by perturbing neurogenesis in the murine cortex. We show that loss of Ptprd causes increases in neurogenic transit-amplifying intermediate progenitor cells and cortical neurons and perturbations in neuronal localization. These effects are intrinsic to neural precursor cells since acute Ptprd knockdown causes similar perturbations. PTPRD mediates these effects by dephosphorylating receptor tyrosine kinases, including TrkB and PDGFRβ, and loss of Ptprd causes the hyperactivation of TrkB and PDGFRβ and their downstream MEK-ERK signaling pathway in neural precursor cells. Moreover, inhibition of aberrant TrkB or MEK activation rescues the increased neurogenesis caused by knockdown or homozygous loss of Ptprd. These results suggest that PTPRD regulates receptor tyrosine kinases to ensure appropriate numbers of intermediate progenitor cells and neurons, suggesting a mechanism for its genetic association with neurodevelopmental disorders."	1
"32822587"	"Functional Interplay between Histone H2B ADP-Ribosylation and Phosphorylation Controls Adipogenesis.Although ADP-ribosylation of histones by PARP-1 has been linked to genotoxic stress responses, its role in physiological processes and gene expression has remained elusive. We found that NAD<sup>+</sup>-dependent ADP-ribosylation of histone H2B-Glu35 by small nucleolar RNA (snoRNA)-activated PARP-1 inhibits AMP kinase-mediated phosphorylation of adjacent H2B-Ser36, which is required for the proadipogenic gene expression program. The activity of PARP-1 on H2B requires NMNAT-1, a nuclear NAD<sup>+</sup> synthase, which directs PARP-1 catalytic activity to Glu and Asp residues. ADP-ribosylation of Glu35 and the subsequent reduction of H2B-Ser36 phosphorylation inhibits the differentiation of adipocyte precursors in cultured cells. Parp1 knockout in preadipocytes in a mouse lineage-tracing genetic model increases adipogenesis, leading to obesity. Collectively, our results demonstrate a functional interplay between H2B-Glu35 ADP-ribosylation and H2B-Ser36 phosphorylation that controls adipogenesis."	1
"30595439"	"Helicase Subunit Cdc45 Targets the Checkpoint Kinase Rad53 to Both Replication Initiation and Elongation Complexes after Fork Stalling.Across eukaryotes, disruption of DNA replication causes an S phase checkpoint response, which regulates multiple processes, including inhibition of replication initiation and fork stabilization. How these events are coordinated remains poorly understood. Here, we show that the replicative helicase component Cdc45 targets the checkpoint kinase Rad53 to distinct replication complexes in the budding yeast Saccharomyces cerevisiae. Rad53 binds to forkhead-associated (FHA) interaction motifs in an unstructured loop region of Cdc45, which is phosphorylated by Rad53 itself, and this interaction is necessary for the inhibition of origin firing through Sld3. Cdc45 also recruits Rad53 to stalled replication forks, which we demonstrate is important for the response to replication stress. Finally, we show that a Cdc45 mutation found in patients with Meier-Gorlin syndrome disrupts the functional interaction with Rad53 in yeast. Together, we present a single mechanism by which a checkpoint kinase targets replication initiation and elongation complexes, which may be relevant to human disease."	1
"32937140"	"Endogenous Cyclin D1 Promotes the Rate of Onset and Magnitude of Mitogenic Signaling via Akt1 Ser473 Phosphorylation.Cyclin D1 encodes the regulatory subunit of a holoenzyme that phosphorylates RB and functions as a collaborative nuclear oncogene. The serine threonine kinase Akt plays a pivotal role in the control of cellular metabolism, survival, and mitogenic signaling. Herein, Akt1-mediated phosphorylation of downstream substrates in the mammary gland is reduced by cyclin D1 genetic deletion and is induced by mammary-gland-targeted cyclin D1 overexpression. Cyclin D1 is associated with Akt1 and augments the rate of onset and maximal cellular Akt1 activity induced by mitogens. Cyclin D1 is identified in a cytoplasmic-membrane-associated pool, and cytoplasmic-membrane-localized cyclin D1-but not nuclear-localized cyclin D1-recapitulates Akt1 transcriptional function. These studies identify a novel extranuclear function of cyclin D1 to enhance proliferative functions via augmenting Akt1 phosphorylation at Ser473."	1
"32521268"	"Vangl2 in the Dentate Network Modulates Pattern Separation and Pattern Completion.The organization of spatial information, including pattern completion and pattern separation processes, relies on the hippocampal circuits, yet the molecular and cellular mechanisms underlying these two processes are elusive. Here, we find that loss of Vangl2, a core PCP gene, results in opposite effects on pattern completion and pattern separation processes. Mechanistically, we show that Vangl2 loss maintains young postmitotic granule cells in an immature state, providing increased cellular input for pattern separation. The genetic ablation of Vangl2 disrupts granule cell morpho-functional maturation and further prevents CaMKII and GluA1 phosphorylation, disrupting the stabilization of AMPA receptors. As a functional consequence, LTP at lateral perforant path-GC synapses is impaired, leading to defects in pattern completion behavior. In conclusion, we show that Vangl2 exerts a bimodal regulation on young and mature GCs, and its disruption leads to an imbalance in hippocampus-dependent pattern completion and separation processes."	0
"32006464"	"Localized Inhibition of Protein Phosphatase 1 by NUAK1 Promotes Spliceosome Activity and Reveals a MYC-Sensitive Feedback Control of Transcription.Deregulated expression of MYC induces a dependence on the NUAK1 kinase, but the molecular mechanisms underlying this dependence have not been fully clarified. Here, we show that NUAK1 is a predominantly nuclear protein that associates with a network of nuclear protein phosphatase 1 (PP1) interactors and that PNUTS, a nuclear regulatory subunit of PP1, is phosphorylated by NUAK1. Both NUAK1 and PNUTS associate with the splicing machinery. Inhibition of NUAK1 abolishes chromatin association of PNUTS, reduces spliceosome activity, and suppresses nascent RNA synthesis. Activation of MYC does not bypass the requirement for NUAK1 for spliceosome activity but significantly attenuates transcription inhibition. Consequently, NUAK1 inhibition in MYC-transformed cells induces global accumulation of RNAPII both at the pause site and at the first exon-intron boundary but does not increase mRNA synthesis. We suggest that NUAK1 inhibition in the presence of deregulated MYC traps non-productive RNAPII because of the absence of correctly assembled spliceosomes."	1
"32888436"	"Mitochondrial DNA Base Editing: Good Editing Things Still Come in Small Packages.The collaborative work of two HHMI groups, one at the University of Washington and the other at the Broad Institute of MIT and Harvard, led to the development of a novel molecular tool to edit single bases in the mtDNA (Mok et al., 2020)."	0
"31626751"	"Alternative Splicing Regulatory Networks: Functions, Mechanisms, and Evolution.High-throughput sequencing-based methods and their applications in the study of transcriptomes have revolutionized our understanding of alternative splicing. Networks of functionally coordinated and biologically important alternative splicing events continue to be discovered in an ever-increasing diversity of cell types in the context of physiologically normal and disease states. These studies have been complemented by efforts directed at defining sequence codes governing splicing and their cognate trans-acting factors, which have illuminated important combinatorial principles of regulation. Additional studies have revealed critical roles of position-dependent, multivalent protein-RNA interactions that direct splicing outcomes. Investigations of evolutionary changes in RNA binding proteins, splice variants, and associated cis elements have further shed light on the emergence, mechanisms, and functions of splicing networks. Progress in these areas has emphasized the need for a coordinated, community-based effort to systematically address the functions of individual splice variants associated with normal and disease biology."	0
"32075754"	"Sen1 Is Recruited to Replication Forks via Ctf4 and Mrc1 and Promotes Genome Stability.DNA replication and RNA transcription compete for the same substrate during S phase. Cells have evolved several mechanisms to minimize such conflicts. Here, we identify the mechanism by which the transcription termination helicase Sen1 associates with replisomes. We show that the N terminus of Sen1 is both sufficient and necessary for replisome association and that it binds to the replisome via the components Ctf4 and Mrc1. We generated a separation of function mutant, sen1-3, which abolishes replisome binding without affecting transcription termination. We observe that the sen1-3 mutants show increased genome instability and recombination levels. Moreover, sen1-3 is synthetically defective with mutations in genes involved in RNA metabolism and the S phase checkpoint. RNH1 overexpression suppresses defects in the former, but not the latter. These findings illustrate how Sen1 plays a key function at replication forks during DNA replication to promote fork progression and chromosome stability."	1
"32049014"	"Hepatic DNAJB9 Drives Anabolic Biasing to Reduce Steatosis and Obesity.Nutrients stimulate the anabolic synthesis of proteins and lipids, but selective insulin resistance in obesity biases the anabolic program toward lipogenesis. Here, we report the identification of a DNAJB9-driven program that favors protein synthesis and energy production over lipid accumulation. We show there are two pools of DNAJB9 cochaperone. DNAJB9 in the ER lumen promotes the degradation of the lipogenic transcription factor SREBP1c through ERAD, whereas its counterpart on the ER membrane promotes the assembly of mTORC2 in the cytosol and stimulates the synthesis of proteins and ATP. The expression of Dnajb9 is induced by nutrients and downregulated in the obese mouse liver. Restoration of hepatic DNAJB9 expression effectively improves insulin sensitivity, restores protein synthesis, and suppresses food intake, accompanied by reduced hepatic steatosis and adiposity in multiple mouse models of obesity. Therefore, targeting the anabolic balance may provide a unique opportunity to tackle obesity and diabetes."	1
"31278054"	"TSPYL5 Depletion Induces Specific Death of ALT Cells through USP7-Dependent Proteasomal Degradation of POT1.A significant fraction (∼10%) of cancer cells maintain their telomere length via a telomerase-independent mechanism known as alternative lengthening of telomeres (ALT). There are no known molecular, ALT-specific, therapeutic targets. We have identified TSPYL5 (testis-specific Y-encoded-like protein 5) as a PML body component, co-localizing with ALT telomeres and critical for ALT<sup>+</sup> cell viability. TSPYL5 was described as an inhibitor of the USP7 deubiquitinase. We report that TSPYL5 prevents the poly-ubiquitination of POT1-a shelterin component-and protects POT1 from proteasomal degradation exclusively in ALT<sup>+</sup> cells. USP7 depletion rescued POT1 poly-ubiquitination and loss, suggesting that the deubiquitinase activates POT1 E3 ubiquitin ligase(s). Similarly, PML depletion suppressed POT1 poly-ubiquitination, suggesting an interplay between USP7 and PML to trigger POT1 degradation in TSPYL5-depleted ALT<sup>+</sup> cells. We demonstrate that ALT telomeres need to be protected from POT1 degradation in ALT-associated PML bodies and identify TSPYL5 as an ALT<sup>+</sup> cancer-specific therapeutic target."	1
"32726616"	"PHF7 Modulates BRDT Stability and Histone-to-Protamine Exchange during Spermiogenesis.Spermatogenesis is a complex process of sperm generation, including mitosis, meiosis, and spermiogenesis. During spermiogenesis, histones in post-meiotic spermatids are removed from chromatin and replaced by protamines. Although histone-to-protamine exchange is important for sperm nuclear condensation, the underlying regulatory mechanism is still poorly understood. Here, we identify PHD finger protein 7 (PHF7) as an E3 ubiquitin ligase for histone H3K14 in post-meiotic spermatids. Generation of Phf7-deficient mice and Phf7 C160A knockin mice with impaired E3 ubiquitin ligase activity reveals defects in histone-to-protamine exchange caused by dysregulation of histone removal factor Bromodomain, testis-specific (BRDT) in early condensing spermatids. Surprisingly, E3 ubiquitin ligase activity of PHF7 on histone ubiquitination leads to stabilization of BRDT by attenuating ubiquitination of BRDT. Collectively, our findings identify PHF7 as a critical factor for sperm chromatin condensation and contribute to mechanistic understanding of fundamental phenomenon of histone-to-protamine exchange and potential for drug development for the male reproduction system."	1
"30849388"	"Large-Scale, Quantitative Protein Assays on a High-Throughput DNA Sequencing Chip.High-throughput DNA sequencing techniques have enabled diverse approaches for linking DNA sequence to biochemical function. In contrast, assays of protein function have substantial limitations in terms of throughput, automation, and widespread availability. We have adapted an Illumina high-throughput sequencing chip to display an immense diversity of ribosomally translated proteins and peptides and then carried out fluorescence-based functional assays directly on this flow cell, demonstrating that a single, widely available high-throughput platform can perform both sequencing-by-synthesis and protein assays. We quantified the binding of the M2 anti-FLAG antibody to a library of 1.3 × 10<sup>4</sup> variant FLAG peptides, exploring non-additive effects of combinations of mutations and discovering a ""superFLAG"" epitope variant. We also measured the enzymatic activity of 1.56 × 10<sup>5</sup> molecular variants of full-length human O<sup>6</sup>-alkylguanine-DNA alkyltransferase (SNAP-tag). This comprehensive corpus of catalytic rates revealed amino acid interaction networks and cooperativity, linked positive cooperativity to structural proximity, and revealed ubiquitous positively cooperative interactions with histidine residues."	0
"32783943"	"Acetylation Stabilizes Phosphoglycerate Dehydrogenase by Disrupting the Interaction of E3 Ligase RNF5 to Promote Breast Tumorigenesis.Phosphoglycerate dehydrogenase (PHGDH) is the first enzyme in the serine synthesis pathway in which it is also the rate-limiting enzyme. It is significantly upregulated in many cancers, especially breast cancer. However, the posttranslational mechanism of PHGDH upregulation in breast cancer is unknown. In this study, we find that RNF5, an E3 ubiquitin ligase, is essential for the degradation of PHGDH protein. PHGDH is degraded by RNF5 to prevent the proliferation of breast cancer cells. The acetylation of PHGDH at K58 is able to disrupt the interaction of RNF5-PHGDH and promote the proliferation of breast cancer cells. Tip60 and SIRT2 regulate the reversible acetylation modification of PHGDH in response to glucose alteration. Moreover, PHGDH is significantly upregulated in samples of human breast cancer and is associated with decreased RNF5 expression. This implies a potential therapeutic target through the interference interaction of PHGDH-RNF5 to degrade PHGDH in breast cancer."	1
"31421981"	"Nucleo-cytoplasmic Partitioning of ARF Proteins Controls Auxin Responses in Arabidopsis thaliana.The phytohormone auxin plays crucial roles in nearly every aspect of plant growth and development. The auxin response factor (ARF) transcription factor family regulates auxin-responsive gene expression and exhibits nuclear localization in regions of high auxin responsiveness. Here we show that the ARF7 and ARF19 proteins accumulate in micron-sized assemblies within the cytoplasm of tissues with attenuated auxin responsiveness. We found that the intrinsically disordered middle region and the folded PB1 interaction domain of ARFs drive protein assembly formation. Mutation of a single lysine within the PB1 domain abrogates cytoplasmic assemblies, promotes ARF nuclear localization, and results in an altered transcriptome and morphological defects. Our data suggest a model in which ARF nucleo-cytoplasmic partitioning regulates auxin responsiveness, providing a mechanism for cellular competence for auxin signaling."	0
"31626748"	"Filament-like Assemblies of Intracellular Nucleic Acid Sensors: Commonalities and Differences.Self versus non-self discrimination by innate immune sensors is critical for mounting effective immune responses against pathogens while avoiding harmful auto-inflammatory reactions against the host. Foreign DNA and RNA sensors must discriminate between self versus non-self nucleic acids, despite their shared building blocks and similar physicochemical properties. Recent structural and biochemical studies suggest that multiple steps of filament-like assembly are required for the functions of several nucleic acid sensors. Here, we discuss ligand discrimination and oligomerization of RIG-I-like receptors, AIM2-like receptors, and cGAS. We discuss how filament-like assembly allows for robust and accurate discrimination of self versus non-self nucleic acids and how these assemblies enable sensing of multiple distinct features in foreign nucleic acids, including structure, length, and modifications. We also discuss how individual receptors differ in their assembly and disassembly mechanisms and how these differences contribute to the diversity in nucleic acid specificity and pathogen detection strategies."	0
"31155380"	"Single-Molecule Imaging Uncovers Rules Governing Nonsense-Mediated mRNA Decay.Nonsense-mediated decay (NMD) is a surveillance system that degrades mRNAs containing a premature termination codon (PTC) and plays important roles in protein homeostasis and disease. The efficiency of NMD is variable, impacting the clinical outcome of genetic mutations. However, limited resolution of bulk analyses has hampered the study of NMD efficiency. Here, we develop an assay to visualize NMD of individual mRNA molecules in real time. We find that NMD occurs with equal probability during each round of translation of an mRNA molecule. However, this probability is variable and depends on the exon sequence downstream of the PTC, the PTC-to-intron distance, and the number of introns both upstream and downstream of the PTC. Additionally, a subpopulation of mRNAs can escape NMD, further contributing to variation in NMD efficiency. Our study uncovers real-time dynamics of NMD, reveals key mechanisms that influence NMD efficiency, and provides a powerful method to study NMD."	0
"31995759"	"PRMT1 Is Recruited via DNA-PK to Chromatin Where It Sustains the Senescence-Associated Secretory Phenotype in Response to Cisplatin.Protein arginine methyltransferase 1 (PRMT1) is overexpressed in various human cancers and linked to poor response to chemotherapy. Various PRMT1 inhibitors are currently under development; yet, we do not fully understand the mechanisms underpinning PRMT1 involvement in tumorigenesis and chemoresistance. Using mass spectrometry-based proteomics, we identified PRMT1 as regulator of arginine methylation in ovarian cancer cells treated with cisplatin. We showed that DNA-dependent protein kinase (DNA-PK) binds to and phosphorylates PRMT1 in response to cisplatin, inducing its chromatin recruitment and redirecting its enzymatic activity toward Arg3 of histone H4 (H4R3). On chromatin, the DNA-PK/PRMT1 axis induces senescence-associated secretory phenotype through H4R3me2a deposition at pro-inflammatory gene promoters. Finally, PRMT1 inhibition reduces the clonogenic growth of cancer cells exposed to low doses of cisplatin, sensitizing them to apoptosis. While unravelling the role of PRMT1 in response to genotoxic agents, our findings indicate the possibility of targeting PRMT1 to overcome chemoresistance in cancer."	1
"32853546"	"Coronavirus RNA Proofreading: Molecular Basis and Therapeutic Targeting.The coronavirus disease 2019 (COVID-19) that is wreaking havoc on worldwide public health and economies has heightened awareness about the lack of effective antiviral treatments for human coronaviruses (CoVs). Many current antivirals, notably nucleoside analogs (NAs), exert their effect by incorporation into viral genomes and subsequent disruption of viral replication and fidelity. The development of anti-CoV drugs has long been hindered by the capacity of CoVs to proofread and remove mismatched nucleotides during genome replication and transcription. Here, we review the molecular basis of the CoV proofreading complex and evaluate its potential as a drug target. We also consider existing nucleoside analogs and novel genomic techniques as potential anti-CoV therapeutics that could be used individually or in combination to target the proofreading mechanism."	0
"32540966"	"DnaB helicase is recruited to the replication initiation complex via binding of DnaA domain I to the lateral surface of the DnaB N-terminal domain.The DNA replication protein DnaA in <i>Escherichia coli</i> constructs higher-order complexes on the origin, <i>oriC</i>, to unwind this region. DnaB helicase is loaded onto unwound <i>oriC</i> via interactions with the DnaC loader and the DnaA complex. The DnaB-DnaC complex is recruited to the DnaA complex via stable binding of DnaB to DnaA domain I. The DnaB-DnaC complex is then directed to unwound <i>oriC</i> via a weak interaction between DnaB and DnaA domain III. Previously, we showed that Phe<sup>46</sup> in DnaA domain I binds to DnaB. Here, we searched for the DnaA domain I-binding site in DnaB. The DnaB L160A variant was impaired in binding to DnaA complex on <i>oriC</i> but retained its DnaC-binding and helicase activities. DnaC binding moderately stimulated DnaA binding of DnaB L160A, and loading of DnaB L160A onto <i>oriC</i> was consistently and moderately inhibited. In a helicase assay with partly single-stranded DNA bearing a DnaA-binding site, DnaA stimulated DnaB loading, which was strongly inhibited in DnaB L160A even in the presence of DnaC. DnaB L160A was functionally impaired <i>in vivo</i> On the basis of these findings, we propose that DnaB Leu<sup>160</sup> interacts with DnaA domain I Phe<sup>46</sup> DnaB Leu<sup>160</sup> is exposed on the lateral surface of the N-terminal domain, which can explain unobstructed interactions of DnaA domain I-bound DnaB with DnaC, DnaG primase, and DnaA domain III. We propose a probable structure for the DnaA-DnaB-DnaC complex, which could be relevant to the process of DnaB loading onto <i>oriC</i>."	0
